Taxon_Group,Taxon_orig,Taxon_v2,Changed,Rationale,NonTarget,OTU_MTTI,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Chironomidae,Cricotopus trifascia,Cricotopus trifascia group,yes,FORMATTING,FALSE,Cricotopus trifascia group,Cricotopus trifascia group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Cricotopus,Trifascia Gr.,,,
Chironomidae,Cricotopus Trifascia Gr.,Cricotopus trifascia group,yes,FORMATTING,FALSE,Cricotopus trifascia group,Cricotopus trifascia group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Cricotopus,Trifascia Gr.,,,
Chironomidae,Cricotopus (Isocladius) Type I,Cricotopus (Isocladius),yes,FORMATTING,FALSE,Cricotopus (Isocladius),Cricotopus (Isocladius),568515,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Isocladius,,,,
Chironomidae,Cricotopus (Isocladius),Cricotopus (Isocladius),no,FORMATTING,FALSE,Cricotopus (Isocladius),Cricotopus (Isocladius),568515,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Isocladius,,,,
Chironomidae,Cricotopus Isocladius--Type I,Cricotopus (Isocladius),yes,FORMATTING,FALSE,Cricotopus (Isocladius),Cricotopus (Isocladius),568515,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Isocladius,,,,
Chironomidae,Cricotopus Isocladius,Cricotopus (Isocladius),yes,FORMATTING,FALSE,Cricotopus (Isocladius),Cricotopus (Isocladius),568515,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Isocladius,,,,
Chironomidae,Cricotopus (Nostococladius) nostocicola,Cricotopus (Nostococladius),yes,FORMATTING,FALSE,Cricotopus (Nostococladius),Cricotopus (Nostococladius),568516,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Nostococladius,,,,
Chironomidae,Cricotopus nostocicola,Cricotopus (Nostococladius),yes,FORMATTING,FALSE,Cricotopus (Nostococladius),Cricotopus (Nostococladius),568516,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Nostococladius,,,,
Chironomidae,Cricotopus (Nostoc.) nostocicola,Cricotopus (Nostococladius),yes,FORMATTING,FALSE,Cricotopus (Nostococladius),Cricotopus (Nostococladius),568516,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Nostococladius,,,,
Chironomidae,Cricotopus Nostococladius,Cricotopus (Nostococladius),yes,FORMATTING,FALSE,Cricotopus (Nostococladius),Cricotopus (Nostococladius),568516,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Nostococladius,,,,
Chironomidae,Cricotopus (Nostococladius),Cricotopus (Nostococladius),no,FORMATTING,FALSE,Cricotopus (Nostococladius),Cricotopus (Nostococladius),568516,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,Nostococladius,,,,
Chironomidae,Cricotopus,Cricotopus,no,,FALSE,DNI,Cricotopus,128575,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,,,,,
Chironomidae,Cricotopus (Cricotopus),Cricotopus,yes,,FALSE,DNI,Cricotopus,128575,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,,,,,
Chironomidae,Cricotopus sylvestris group,Cricotopus,yes,,FALSE,DNI,Cricotopus,128575,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Cricotopus,,,,,
Chironomidae,Diplocladius,Diplocladius,no,,FALSE,Diplocladius,Diplocladius,128670,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Diplocladius,,,,,
Chironomidae,Diplocladius cultriger,Diplocladius,yes,,FALSE,Diplocladius,Diplocladius,128670,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Diplocladius,,,,,
Chironomidae,Doncricotopus bicaudatus,Doncricotopus,yes,,FALSE,DNI,Doncricotopus,128680,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Doncricotopus,,,,,
Chironomidae,Doncricotopus,Doncricotopus,no,,FALSE,DNI,Doncricotopus,128680,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Doncricotopus,,,,,
Chironomidae,Epoicocladius,Epoicocladius,no,,FALSE,DNI,Epoicocladius,128682,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Epoicocladius,,,,,
Chironomidae,Eretmoptera,Eretmoptera,no,,FALSE,DNI,Eretmoptera,128686,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eretmoptera,,,,,
Chironomidae,Eukiefferiella Brehmi Gr.,Eukiefferiella brehmi group,yes,FORMATTING,FALSE,Eukiefferiella brehmi group,Eukiefferiella brehmi group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brehmi Gr.,,,
Chironomidae,Eukiefferiella brehmi group,Eukiefferiella brehmi group,no,FORMATTING,FALSE,Eukiefferiella brehmi group,Eukiefferiella brehmi group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brehmi Gr.,,,
Chironomidae,Eukiefferiella brehmi,Eukiefferiella brehmi group,yes,FORMATTING,FALSE,Eukiefferiella brehmi group,Eukiefferiella brehmi group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brehmi Gr.,,,
Chironomidae,Eukiefferiella cf. tirolensis,Eukiefferiella tirolensis group,yes,FORMATTING,FALSE,Eukiefferiella tirolensis group,Eukiefferiella tirolensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,tirolensis
Chironomidae,Eukiefferiella Tirolensis Group,Eukiefferiella tirolensis group,yes,FORMATTING,FALSE,Eukiefferiella tirolensis group,Eukiefferiella tirolensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,tirolensis
Chironomidae,Eukiefferiella tirolensis,Eukiefferiella tirolensis group,yes,FORMATTING,FALSE,Eukiefferiella tirolensis group,Eukiefferiella tirolensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,tirolensis
Chironomidae,Eukiefferiella Brevicalcar Gr.,Eukiefferiella brevicalcar group,yes,FORMATTING,FALSE,DNI,Eukiefferiella brevicalcar group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,
Chironomidae,Eukiefferiella Brevicalcar Group,Eukiefferiella brevicalcar group,yes,FORMATTING,FALSE,DNI,Eukiefferiella brevicalcar group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Brevicalcar Gr.,,,
Chironomidae,Eukiefferiella claripennis group,Eukiefferiella claripennis group,no,FORMATTING,FALSE,Eukiefferiella claripennis group,Eukiefferiella claripennis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Claripennis Gr.,,,
Chironomidae,Eukiefferiella Claripennis Gr.,Eukiefferiella claripennis group,yes,FORMATTING,FALSE,Eukiefferiella claripennis group,Eukiefferiella claripennis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Claripennis Gr.,,,
Chironomidae,Eukiefferiella claripennis,Eukiefferiella claripennis group,yes,FORMATTING,FALSE,Eukiefferiella claripennis group,Eukiefferiella claripennis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Claripennis Gr.,,,
Chironomidae,Eukiefferiella coerulescens group,Eukiefferiella coerulescens group,no,FORMATTING,FALSE,DNI,Eukiefferiella coerulescens group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Coerulescens Gr.,,,
Chironomidae,Eukiefferiella coerulescens,Eukiefferiella coerulescens group,yes,FORMATTING,FALSE,DNI,Eukiefferiella coerulescens group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Coerulescens Gr.,,,
Chironomidae,Eukiefferiella Coerulescens Gr.,Eukiefferiella coerulescens group,yes,FORMATTING,FALSE,DNI,Eukiefferiella coerulescens group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Coerulescens Gr.,,,
Chironomidae,Eukiefferiella Devonica Gr.,Eukiefferiella devonica group,yes,FORMATTING,FALSE,Eukiefferiella devonica group,Eukiefferiella devonica group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Devonica Gr.,,,
Chironomidae,Eukiefferiella devonica group,Eukiefferiella devonica group,no,FORMATTING,FALSE,Eukiefferiella devonica group,Eukiefferiella devonica group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Devonica Gr.,,,
Chironomidae,Eukiefferiella Gracei Group,Eukiefferiella gracei group,yes,FORMATTING,FALSE,Eukiefferiella gracei group,Eukiefferiella gracei group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Gracei Gr.,,,
Chironomidae,Eukiefferiella Gracei Gr.,Eukiefferiella gracei group,yes,FORMATTING,FALSE,Eukiefferiella gracei group,Eukiefferiella gracei group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Gracei Gr.,,,
Chironomidae,Eukiefferiella pseudomontana,Eukiefferiella pseudomontana group,yes,FORMATTING,FALSE,Eukiefferiella pseudomontana group,Eukiefferiella pseudomontana group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Pseudomontana Gr.,,,
Chironomidae,Eukiefferiella pseudomontana group,Eukiefferiella pseudomontana group,no,FORMATTING,FALSE,Eukiefferiella pseudomontana group,Eukiefferiella pseudomontana group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Pseudomontana Gr.,,,
Chironomidae,Eukiefferiella Pseudomontana Gr.,Eukiefferiella pseudomontana group,yes,FORMATTING,FALSE,Eukiefferiella pseudomontana group,Eukiefferiella pseudomontana group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,Pseudomontana Gr.,,,
Chironomidae,Eukiefferiella,Eukiefferiella,no,,FALSE,DNI,Eukiefferiella,128689,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,,,,
Chironomidae,Eukiefferiella discoloripes Group,Eukiefferiella,yes,,FALSE,DNI,Eukiefferiella,128689,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Eukiefferiella,,,,,
Chironomidae,Euryhapsis,Euryhapsis,no,,FALSE,DNI,Euryhapsis,128707,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Euryhapsis,,,,,
Chironomidae,Gymnometriocnemus,Gymnometriocnemus,no,,FALSE,DNI,Gymnometriocnemus,128718,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Gymnometriocnemus,,,,,
Chironomidae,Heleniella,Heleniella,no,,FALSE,Heleniella,Heleniella,128730,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Heleniella,,,,,
Chironomidae,Heterotanytarsus,Heterotanytarsus,no,,FALSE,DNI,Heterotanytarsus,128734,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Heterotanytarsus,,,,,
Chironomidae,Heterotrissocladius marcidus,Heterotrissocladius marcidus group,yes,FORMATTING,FALSE,Heterotrissocladius,Heterotrissocladius marcidus group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Heterotrissocladius,,Marcidus Gr.,,,
Chironomidae,Heterotrissocladius marcidus group,Heterotrissocladius marcidus group,no,FORMATTING,FALSE,Heterotrissocladius,Heterotrissocladius marcidus group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Heterotrissocladius,,Marcidus Gr.,,,
Chironomidae,Heterotrissocladius Marcidus Gr.,Heterotrissocladius marcidus group,yes,FORMATTING,FALSE,Heterotrissocladius,Heterotrissocladius marcidus group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Heterotrissocladius,,Marcidus Gr.,,,
Chironomidae,Heterotrissocladius,Heterotrissocladius,no,,FALSE,Heterotrissocladius,Heterotrissocladius,128737,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Heterotrissocladius,,,,,
Chironomidae,Hydrobaenus,Hydrobaenus,no,,FALSE,Hydrobaenus,Hydrobaenus,128750,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Hydrobaenus,,,,,
Chironomidae,Hydrosmittia,Hydrosmittia,no,,FALSE,DNI,Hydrosmittia,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Hydrosmittia,,,,,
Chironomidae,Krenosmittia,Krenosmittia,no,,FALSE,Krenosmittia,Krenosmittia,128771,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Krenosmittia,,,,,
Chironomidae,Limnophyes,Limnophyes,no,,FALSE,Limnophyes,Limnophyes,128776,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Limnophyes,,,,,
Chironomidae,Lopescladius,Lopescladius,no,,FALSE,Lopescladius,Lopescladius,128811,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Lopescladius,,,,,
Chironomidae,Mesocricotopus,Mesocricotopus,no,,FALSE,DNI,Mesocricotopus,128815,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Mesocricotopus,,,,,
Chironomidae,Mesosmittia,Mesosmittia,no,,FALSE,DNI,Mesosmittia,128818,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Mesosmittia,,,,,
Chironomidae,Metriocnemus,Metriocnemus,no,,FALSE,Metriocnemus,Metriocnemus,128821,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Metriocnemus,,,,,
Chironomidae,Nanocladius,Nanocladius,no,,FALSE,Nanocladius,Nanocladius,128844,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Nanocladius,,,,,
Chironomidae,Orthocladiinae sp. (RAI Taxon # 0001),Oropuella,yes,,FALSE,Oropuella,Oropuella,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Oropuella,,,,,
Chironomidae,Orthocladiinae sp. RAI # 0001,Oropuella,yes,,FALSE,Oropuella,Oropuella,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Oropuella,,,,,
Chironomidae,Oropuella,Oropuella,no,,FALSE,Oropuella,Oropuella,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Oropuella,,,,,
Chironomidae,Orthocladiinae sp. (RAI Taxon #0001),Oropuella,yes,,FALSE,Oropuella,Oropuella,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Oropuella,,,,,
Chironomidae,Orthocladius Euorthocladius,Orthocladius (Euorthocladius),yes,FORMATTING,FALSE,DNI,Orthocladius (Euorthocladius),568520,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Euorthocladius,,,,
Chironomidae,Orthocladius (Euorthocladius) rivicola group,Orthocladius (Euorthocladius),yes,FORMATTING,FALSE,DNI,Orthocladius (Euorthocladius),568520,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Euorthocladius,,,,
Chironomidae,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),no,FORMATTING,FALSE,DNI,Orthocladius (Euorthocladius),568520,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Euorthocladius,,,,
Chironomidae,Orthocladius (Euorthocladius) rivulorum,Orthocladius (Euorthocladius),yes,FORMATTING,FALSE,DNI,Orthocladius (Euorthocladius),568520,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Euorthocladius,,,,
Chironomidae,Orthocladius (Mesorthocladius),Orthocladius (Mesorthocladius),no,FORMATTING,FALSE,DNI,Orthocladius (Mesorthocladius),,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Mesorthocladius,,,,
Chironomidae,Orthocladius annectens,Orthocladius (Orthocladius),yes,FORMATTING,FALSE,DNI,Orthocladius (Orthocladius),568522,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Orthocladius,,,,
Chironomidae,Orthocladius (Symposiocladius) lignicola,Orthocladius (Symposiocladius),yes,FORMATTING,FALSE,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),568523,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Symposiocladius,,,,
Chironomidae,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),no,FORMATTING,FALSE,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),568523,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Symposiocladius,,,,
Chironomidae,Orthocladius lignicola,Orthocladius (Symposiocladius),yes,FORMATTING,FALSE,Orthocladius (Symposiocladius),Orthocladius (Symposiocladius),568523,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Symposiocladius,,,,
Chironomidae,Orthocladius,Orthocladius,no,,FALSE,DNI,Orthocladius,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Orthocladius consobrinus,Orthocladius,yes,,FALSE,DNI,Orthocladius,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Orthocladius (Orthocladius),Orthocladius,yes,,FALSE,DNI,Orthocladius,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Orthocladius Eudactylocladius,Orthocladius,yes,,FALSE,DNI,Orthocladius,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Cricotopus/Orthocladius,Orthocladius complex,yes,,FALSE,Orthocladius complex,Orthocladius complex,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Cricotopus / Orthocladius,Orthocladius complex,yes,,FALSE,Orthocladius complex,Orthocladius complex,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Orthocladius complex,Orthocladius complex,no,,FALSE,Orthocladius complex,Orthocladius complex,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Parachaetocladius,Parachaetocladius,no,,FALSE,Parachaetocladius,Parachaetocladius,128951,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parachaetocladius,,,,,
Chironomidae,Paracricotopus,Paracricotopus,no,,FALSE,DNI,Paracricotopus,128962,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paracricotopus,,,,,
Chironomidae,Parakiefferiella,Parakiefferiella,no,,FALSE,DNI,Parakiefferiella,128968,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parakiefferiella,,,,,
Chironomidae,Paralimnophyes,Paralimnophyes,no,,FALSE,DNI,Paralimnophyes,128976,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paralimnophyes,,,,,
Chironomidae,Parametriocnemus,Parametriocnemus,no,,FALSE,Parametriocnemus,Parametriocnemus,128978,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parametriocnemus,,,,,
Chironomidae,Paraphaenocladius new species,Paraphaenocladius,yes,undescribed provisional taxon,FALSE,Paraphaenocladius,Paraphaenocladius,128989,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paraphaenocladius,,,,,
Chironomidae,Paraphaenocladius,Paraphaenocladius,no,,FALSE,Paraphaenocladius,Paraphaenocladius,128989,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paraphaenocladius,,,,,
Chironomidae,Parasmittia,Parasmittia,no,,FALSE,DNI,Parasmittia,129003,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parasmittia,,,,,
Chironomidae,Paratrissocladius,Paratrissocladius,no,,FALSE,DNI,Paratrissocladius,129010,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paratrissocladius,,,,,
Chironomidae,Parorthocladius,Parorthocladius,no,,FALSE,Parorthocladius,Parorthocladius,129011,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parorthocladius,,,,,
Chironomidae,Platysmittia,Platysmittia,no,,FALSE,DNI,Platysmittia,129013,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Platysmittia,,,,,
